,Key,year,month,Sum_Count,Monthly_Sum
6548,Caserne 16 Grid0_1,2018,5,58,Monthly_Sum
6549,Caserne 16 Grid0_1,2018,6,56,Monthly_Sum
6550,Caserne 16 Grid0_1,2018,7,64,Monthly_Sum
6551,Caserne 16 Grid0_1,2018,8,68,Monthly_Sum
6552,Caserne 16 Grid0_1,2018,9,43,Monthly_Sum
6553,Caserne 16 Grid0_1,2018,10,46,Monthly_Sum
6554,Caserne 16 Grid0_1,2018,11,45,Monthly_Sum
6555,Caserne 16 Grid0_1,2018,12,54,Monthly_Sum
6556,Caserne 16 Grid0_1,2019,1,32,Monthly_Sum
6557,Caserne 16 Grid0_1,2019,2,37,Monthly_Sum
6558,Caserne 16 Grid0_1,2019,3,54,Monthly_Sum
6559,Caserne 16 Grid0_1,2019,4,56,Monthly_Sum
6560,Caserne 16 Grid0_1,2019,5,59,Monthly_Sum
6561,Caserne 16 Grid0_1,2019,6,56,Monthly_Sum
6562,Caserne 16 Grid0_1,2019,7,64,Monthly_Sum
6563,Caserne 16 Grid0_1,2019,8,61,Monthly_Sum
6564,Caserne 16 Grid0_1,2019,9,53,Monthly_Sum
6565,Caserne 16 Grid0_1,2019,10,47,Monthly_Sum
6566,Caserne 16 Grid0_1,2019,11,41,Monthly_Sum
6567,Caserne 16 Grid0_1,2019,12,38,Monthly_Sum
6568,Caserne 16 Grid0_1,2020,1,44,Monthly_Sum
6569,Caserne 16 Grid0_1,2020,2,49,Monthly_Sum
6570,Caserne 16 Grid0_1,2020,3,38,Monthly_Sum
6571,Caserne 16 Grid0_1,2020,4,11,Monthly_Sum
6572,Caserne 16 Grid0_1,2020,5,11,Monthly_Sum
6573,Caserne 16 Grid0_1,2020,6,16,Monthly_Sum
6574,Caserne 16 Grid0_1,2020,7,53,Monthly_Sum
6575,Caserne 16 Grid0_1,2020,8,52,Monthly_Sum
6576,Caserne 16 Grid0_1,2020,9,32,Monthly_Sum
6577,Caserne 16 Grid0_1,2020,10,24,Monthly_Sum
6578,Caserne 16 Grid0_1,2020,11,38,Monthly_Sum
6579,Caserne 16 Grid0_1,2020,12,30,Monthly_Sum
6580,Caserne 16 Grid0_1,2021,1,46,Monthly_Sum
6581,Caserne 16 Grid0_1,2021,2,34,Monthly_Sum
6582,Caserne 16 Grid0_1,2021,3,35,Monthly_Sum
6583,Caserne 16 Grid0_1,2021,4,32,Monthly_Sum
6584,Caserne 16 Grid0_1,2021,5,57,Monthly_Sum
6585,Caserne 16 Grid0_1,2021,6,45,Monthly_Sum
6586,Caserne 16 Grid0_1,2021,7,54,Monthly_Sum
6587,Caserne 16 Grid0_1,2021,8,57,Monthly_Sum
6588,Caserne 16 Grid0_1,2021,9,43,Monthly_Sum
6589,Caserne 16 Grid0_1,2021,10,46,Monthly_Sum
6590,Caserne 16 Grid0_1,2021,11,38,Monthly_Sum
6591,Caserne 16 Grid0_1,2021,12,37,Monthly_Sum
6592,Caserne 16 Grid0_1,2022,1,43,Monthly_Sum
6593,Caserne 16 Grid0_1,2022,2,48,Monthly_Sum
6594,Caserne 16 Grid0_1,2022,3,35,Monthly_Sum
6595,Caserne 16 Grid0_1,2022,4,45,Monthly_Sum
6596,Caserne 16 Grid0_1,2022,5,49,Monthly_Sum
6597,Caserne 16 Grid0_1,2022,6,29,Monthly_Sum
6598,Caserne 16 Grid0_2,2015,3,1,Monthly_Sum
6599,Caserne 16 Grid0_2,2015,5,1,Monthly_Sum
6600,Caserne 16 Grid0_2,2015,7,2,Monthly_Sum
6601,Caserne 16 Grid0_2,2015,8,1,Monthly_Sum
6602,Caserne 16 Grid0_2,2015,10,2,Monthly_Sum
6603,Caserne 16 Grid0_2,2015,12,1,Monthly_Sum
6604,Caserne 16 Grid0_2,2016,1,1,Monthly_Sum
6605,Caserne 16 Grid0_2,2016,3,1,Monthly_Sum
6606,Caserne 16 Grid0_2,2016,4,2,Monthly_Sum
6607,Caserne 16 Grid0_2,2016,5,1,Monthly_Sum
6608,Caserne 16 Grid0_2,2016,6,2,Monthly_Sum
6609,Caserne 16 Grid0_2,2016,8,1,Monthly_Sum
6610,Caserne 16 Grid0_2,2016,9,1,Monthly_Sum
6611,Caserne 16 Grid0_2,2016,10,1,Monthly_Sum
6612,Caserne 16 Grid0_2,2016,11,4,Monthly_Sum
6613,Caserne 16 Grid0_2,2016,12,1,Monthly_Sum
6614,Caserne 16 Grid0_2,2017,3,2,Monthly_Sum
6615,Caserne 16 Grid0_2,2017,4,1,Monthly_Sum
6616,Caserne 16 Grid0_2,2017,5,3,Monthly_Sum
6617,Caserne 16 Grid0_2,2017,6,3,Monthly_Sum
6618,Caserne 16 Grid0_2,2017,7,6,Monthly_Sum
6619,Caserne 16 Grid0_2,2017,8,3,Monthly_Sum
6620,Caserne 16 Grid0_2,2017,9,2,Monthly_Sum
6621,Caserne 16 Grid0_2,2017,10,3,Monthly_Sum
6622,Caserne 16 Grid0_2,2017,11,2,Monthly_Sum
6623,Caserne 16 Grid0_2,2018,1,2,Monthly_Sum
6624,Caserne 16 Grid0_2,2018,2,2,Monthly_Sum
6625,Caserne 16 Grid0_2,2018,4,1,Monthly_Sum
6626,Caserne 16 Grid0_2,2018,5,1,Monthly_Sum
6627,Caserne 16 Grid0_2,2018,6,1,Monthly_Sum
6628,Caserne 16 Grid0_2,2018,7,1,Monthly_Sum
6629,Caserne 16 Grid0_2,2018,8,4,Monthly_Sum
6630,Caserne 16 Grid0_2,2018,9,3,Monthly_Sum
6631,Caserne 16 Grid0_2,2018,11,1,Monthly_Sum
6632,Caserne 16 Grid0_2,2018,12,2,Monthly_Sum
6633,Caserne 16 Grid0_2,2019,1,3,Monthly_Sum
6634,Caserne 16 Grid0_2,2019,2,2,Monthly_Sum
6635,Caserne 16 Grid0_2,2019,3,1,Monthly_Sum
6636,Caserne 16 Grid0_2,2019,4,1,Monthly_Sum
6637,Caserne 16 Grid0_2,2019,5,2,Monthly_Sum
6638,Caserne 16 Grid0_2,2019,6,1,Monthly_Sum
6639,Caserne 16 Grid0_2,2019,7,2,Monthly_Sum
6640,Caserne 16 Grid0_2,2019,8,1,Monthly_Sum
6641,Caserne 16 Grid0_2,2019,9,3,Monthly_Sum
6642,Caserne 16 Grid0_2,2019,10,3,Monthly_Sum
6643,Caserne 16 Grid0_2,2019,11,1,Monthly_Sum
6644,Caserne 16 Grid0_2,2020,1,2,Monthly_Sum
6645,Caserne 16 Grid0_2,2020,2,1,Monthly_Sum
6646,Caserne 16 Grid0_2,2020,8,1,Monthly_Sum
6647,Caserne 16 Grid0_2,2020,11,1,Monthly_Sum
6648,Caserne 16 Grid0_2,2021,2,1,Monthly_Sum
6649,Caserne 16 Grid0_2,2021,3,3,Monthly_Sum
6650,Caserne 16 Grid0_2,2021,6,1,Monthly_Sum
6651,Caserne 16 Grid0_2,2021,7,2,Monthly_Sum
6652,Caserne 16 Grid0_2,2021,8,3,Monthly_Sum
6653,Caserne 16 Grid0_2,2021,9,2,Monthly_Sum
6654,Caserne 16 Grid0_2,2021,10,2,Monthly_Sum
6655,Caserne 16 Grid0_2,2021,12,2,Monthly_Sum
6656,Caserne 16 Grid0_2,2022,3,4,Monthly_Sum
6657,Caserne 16 Grid0_2,2022,4,2,Monthly_Sum
6658,Caserne 16 Grid1_0,2015,1,12,Monthly_Sum
6659,Caserne 16 Grid1_0,2015,2,11,Monthly_Sum
6660,Caserne 16 Grid1_0,2015,3,11,Monthly_Sum
6661,Caserne 16 Grid1_0,2015,4,15,Monthly_Sum
6662,Caserne 16 Grid1_0,2015,5,16,Monthly_Sum
6663,Caserne 16 Grid1_0,2015,6,27,Monthly_Sum
6664,Caserne 16 Grid1_0,2015,7,24,Monthly_Sum
6665,Caserne 16 Grid1_0,2015,8,22,Monthly_Sum
6666,Caserne 16 Grid1_0,2015,9,28,Monthly_Sum
6667,Caserne 16 Grid1_0,2015,10,15,Monthly_Sum
6668,Caserne 16 Grid1_0,2015,11,21,Monthly_Sum
6669,Caserne 16 Grid1_0,2015,12,16,Monthly_Sum
6670,Caserne 16 Grid1_0,2016,1,15,Monthly_Sum
6671,Caserne 16 Grid1_0,2016,2,14,Monthly_Sum
6672,Caserne 16 Grid1_0,2016,3,17,Monthly_Sum
6673,Caserne 16 Grid1_0,2016,4,22,Monthly_Sum
6674,Caserne 16 Grid1_0,2016,5,25,Monthly_Sum
6675,Caserne 16 Grid1_0,2016,6,28,Monthly_Sum
6676,Caserne 16 Grid1_0,2016,7,19,Monthly_Sum
6677,Caserne 16 Grid1_0,2016,8,27,Monthly_Sum
6678,Caserne 16 Grid1_0,2016,9,15,Monthly_Sum
6679,Caserne 16 Grid1_0,2016,10,23,Monthly_Sum
6680,Caserne 16 Grid1_0,2016,11,12,Monthly_Sum
6681,Caserne 16 Grid1_0,2016,12,21,Monthly_Sum
6682,Caserne 16 Grid1_0,2017,1,16,Monthly_Sum
6683,Caserne 16 Grid1_0,2017,2,14,Monthly_Sum
6684,Caserne 16 Grid1_0,2017,3,8,Monthly_Sum
6685,Caserne 16 Grid1_0,2017,4,25,Monthly_Sum
6686,Caserne 16 Grid1_0,2017,5,35,Monthly_Sum
6687,Caserne 16 Grid1_0,2017,6,33,Monthly_Sum
6688,Caserne 16 Grid1_0,2017,7,33,Monthly_Sum
6689,Caserne 16 Grid1_0,2017,8,27,Monthly_Sum
6690,Caserne 16 Grid1_0,2017,9,21,Monthly_Sum
6691,Caserne 16 Grid1_0,2017,10,19,Monthly_Sum
6692,Caserne 16 Grid1_0,2017,11,21,Monthly_Sum
6693,Caserne 16 Grid1_0,2017,12,17,Monthly_Sum
6694,Caserne 16 Grid1_0,2018,1,22,Monthly_Sum
6695,Caserne 16 Grid1_0,2018,2,19,Monthly_Sum
6696,Caserne 16 Grid1_0,2018,3,13,Monthly_Sum
6697,Caserne 16 Grid1_0,2018,4,12,Monthly_Sum
6698,Caserne 16 Grid1_0,2018,5,23,Monthly_Sum
6699,Caserne 16 Grid1_0,2018,6,28,Monthly_Sum
6700,Caserne 16 Grid1_0,2018,7,26,Monthly_Sum
6701,Caserne 16 Grid1_0,2018,8,34,Monthly_Sum
6702,Caserne 16 Grid1_0,2018,9,17,Monthly_Sum
6703,Caserne 16 Grid1_0,2018,10,23,Monthly_Sum
6704,Caserne 16 Grid1_0,2018,11,17,Monthly_Sum
6705,Caserne 16 Grid1_0,2018,12,18,Monthly_Sum
6706,Caserne 16 Grid1_0,2019,1,17,Monthly_Sum
6707,Caserne 16 Grid1_0,2019,2,20,Monthly_Sum
6708,Caserne 16 Grid1_0,2019,3,31,Monthly_Sum
6709,Caserne 16 Grid1_0,2019,4,17,Monthly_Sum
6710,Caserne 16 Grid1_0,2019,5,25,Monthly_Sum
6711,Caserne 16 Grid1_0,2019,6,24,Monthly_Sum
6712,Caserne 16 Grid1_0,2019,7,35,Monthly_Sum
6713,Caserne 16 Grid1_0,2019,8,13,Monthly_Sum
6714,Caserne 16 Grid1_0,2019,9,30,Monthly_Sum
6715,Caserne 16 Grid1_0,2019,10,18,Monthly_Sum
6716,Caserne 16 Grid1_0,2019,11,15,Monthly_Sum
6717,Caserne 16 Grid1_0,2019,12,17,Monthly_Sum
6718,Caserne 16 Grid1_0,2020,1,23,Monthly_Sum
6719,Caserne 16 Grid1_0,2020,2,13,Monthly_Sum
6720,Caserne 16 Grid1_0,2020,3,14,Monthly_Sum
6721,Caserne 16 Grid1_0,2020,4,7,Monthly_Sum
6722,Caserne 16 Grid1_0,2020,5,12,Monthly_Sum
6723,Caserne 16 Grid1_0,2020,6,12,Monthly_Sum
6724,Caserne 16 Grid1_0,2020,7,19,Monthly_Sum
6725,Caserne 16 Grid1_0,2020,8,16,Monthly_Sum
6726,Caserne 16 Grid1_0,2020,9,18,Monthly_Sum
6727,Caserne 16 Grid1_0,2020,10,19,Monthly_Sum
6728,Caserne 16 Grid1_0,2020,11,19,Monthly_Sum
6729,Caserne 16 Grid1_0,2020,12,10,Monthly_Sum
6730,Caserne 16 Grid1_0,2021,1,18,Monthly_Sum
6731,Caserne 16 Grid1_0,2021,2,16,Monthly_Sum
6732,Caserne 16 Grid1_0,2021,3,22,Monthly_Sum
6733,Caserne 16 Grid1_0,2021,4,25,Monthly_Sum
6734,Caserne 16 Grid1_0,2021,5,22,Monthly_Sum
6735,Caserne 16 Grid1_0,2021,6,28,Monthly_Sum
6736,Caserne 16 Grid1_0,2021,7,26,Monthly_Sum
6737,Caserne 16 Grid1_0,2021,8,31,Monthly_Sum
6738,Caserne 16 Grid1_0,2021,9,18,Monthly_Sum
6739,Caserne 16 Grid1_0,2021,10,17,Monthly_Sum
6740,Caserne 16 Grid1_0,2021,11,20,Monthly_Sum
6741,Caserne 16 Grid1_0,2021,12,15,Monthly_Sum
6742,Caserne 16 Grid1_0,2022,1,11,Monthly_Sum
6743,Caserne 16 Grid1_0,2022,2,11,Monthly_Sum
6744,Caserne 16 Grid1_0,2022,3,17,Monthly_Sum
6745,Caserne 16 Grid1_0,2022,4,13,Monthly_Sum
6746,Caserne 16 Grid1_0,2022,5,23,Monthly_Sum
6747,Caserne 16 Grid1_0,2022,6,16,Monthly_Sum
6748,Caserne 16 Grid1_1,2015,1,41,Monthly_Sum
6749,Caserne 16 Grid1_1,2015,2,45,Monthly_Sum
6750,Caserne 16 Grid1_1,2015,3,33,Monthly_Sum
6751,Caserne 16 Grid1_1,2015,4,31,Monthly_Sum
6752,Caserne 16 Grid1_1,2015,5,33,Monthly_Sum
6753,Caserne 16 Grid1_1,2015,6,37,Monthly_Sum
6754,Caserne 16 Grid1_1,2015,7,51,Monthly_Sum
6755,Caserne 16 Grid1_1,2015,8,56,Monthly_Sum
6756,Caserne 16 Grid1_1,2015,9,53,Monthly_Sum
6757,Caserne 16 Grid1_1,2015,10,54,Monthly_Sum
6758,Caserne 16 Grid1_1,2015,11,50,Monthly_Sum
6759,Caserne 16 Grid1_1,2015,12,34,Monthly_Sum
6760,Caserne 16 Grid1_1,2016,1,41,Monthly_Sum
6761,Caserne 16 Grid1_1,2016,2,40,Monthly_Sum
6762,Caserne 16 Grid1_1,2016,3,34,Monthly_Sum
6763,Caserne 16 Grid1_1,2016,4,41,Monthly_Sum
6764,Caserne 16 Grid1_1,2016,5,50,Monthly_Sum
6765,Caserne 16 Grid1_1,2016,6,59,Monthly_Sum
6766,Caserne 16 Grid1_1,2016,7,67,Monthly_Sum
6767,Caserne 16 Grid1_1,2016,8,59,Monthly_Sum
6768,Caserne 16 Grid1_1,2016,9,52,Monthly_Sum
6769,Caserne 16 Grid1_1,2016,10,36,Monthly_Sum
6770,Caserne 16 Grid1_1,2016,11,39,Monthly_Sum
6771,Caserne 16 Grid1_1,2016,12,46,Monthly_Sum
6772,Caserne 16 Grid1_1,2017,1,48,Monthly_Sum
6773,Caserne 16 Grid1_1,2017,2,62,Monthly_Sum
6774,Caserne 16 Grid1_1,2017,3,34,Monthly_Sum
6775,Caserne 16 Grid1_1,2017,4,36,Monthly_Sum
6776,Caserne 16 Grid1_1,2017,5,48,Monthly_Sum
6777,Caserne 16 Grid1_1,2017,6,51,Monthly_Sum
6778,Caserne 16 Grid1_1,2017,7,59,Monthly_Sum
6779,Caserne 16 Grid1_1,2017,8,57,Monthly_Sum
6780,Caserne 16 Grid1_1,2017,9,63,Monthly_Sum
6781,Caserne 16 Grid1_1,2017,10,51,Monthly_Sum
6782,Caserne 16 Grid1_1,2017,11,45,Monthly_Sum
6783,Caserne 16 Grid1_1,2017,12,49,Monthly_Sum
6784,Caserne 16 Grid1_1,2018,1,51,Monthly_Sum
6785,Caserne 16 Grid1_1,2018,2,40,Monthly_Sum
6786,Caserne 16 Grid1_1,2018,3,44,Monthly_Sum
6787,Caserne 16 Grid1_1,2018,4,38,Monthly_Sum
6788,Caserne 16 Grid1_1,2018,5,51,Monthly_Sum
6789,Caserne 16 Grid1_1,2018,6,53,Monthly_Sum
6790,Caserne 16 Grid1_1,2018,7,51,Monthly_Sum
6791,Caserne 16 Grid1_1,2018,8,41,Monthly_Sum
6792,Caserne 16 Grid1_1,2018,9,34,Monthly_Sum
6793,Caserne 16 Grid1_1,2018,10,52,Monthly_Sum
6794,Caserne 16 Grid1_1,2018,11,45,Monthly_Sum
6795,Caserne 16 Grid1_1,2018,12,43,Monthly_Sum
6796,Caserne 16 Grid1_1,2019,1,40,Monthly_Sum
6797,Caserne 16 Grid1_1,2019,2,46,Monthly_Sum
6798,Caserne 16 Grid1_1,2019,3,48,Monthly_Sum
6799,Caserne 16 Grid1_1,2019,4,41,Monthly_Sum
6800,Caserne 16 Grid1_1,2019,5,38,Monthly_Sum
6801,Caserne 16 Grid1_1,2019,6,34,Monthly_Sum
6802,Caserne 16 Grid1_1,2019,7,53,Monthly_Sum
6803,Caserne 16 Grid1_1,2019,8,36,Monthly_Sum
6804,Caserne 16 Grid1_1,2019,9,35,Monthly_Sum
6805,Caserne 16 Grid1_1,2019,10,42,Monthly_Sum
6806,Caserne 16 Grid1_1,2019,11,42,Monthly_Sum
6807,Caserne 16 Grid1_1,2019,12,45,Monthly_Sum
6808,Caserne 16 Grid1_1,2020,1,47,Monthly_Sum
6809,Caserne 16 Grid1_1,2020,2,38,Monthly_Sum
6810,Caserne 16 Grid1_1,2020,3,31,Monthly_Sum
6811,Caserne 16 Grid1_1,2020,4,13,Monthly_Sum
6812,Caserne 16 Grid1_1,2020,5,10,Monthly_Sum
6813,Caserne 16 Grid1_1,2020,6,5,Monthly_Sum
6814,Caserne 16 Grid1_1,2020,7,36,Monthly_Sum
6815,Caserne 16 Grid1_1,2020,8,40,Monthly_Sum
6816,Caserne 16 Grid1_1,2020,9,39,Monthly_Sum
6817,Caserne 16 Grid1_1,2020,10,32,Monthly_Sum
6818,Caserne 16 Grid1_1,2020,11,29,Monthly_Sum
6819,Caserne 16 Grid1_1,2020,12,38,Monthly_Sum
6820,Caserne 16 Grid1_1,2021,1,34,Monthly_Sum
6821,Caserne 16 Grid1_1,2021,2,30,Monthly_Sum
6822,Caserne 16 Grid1_1,2021,3,37,Monthly_Sum
6823,Caserne 16 Grid1_1,2021,4,33,Monthly_Sum
6824,Caserne 16 Grid1_1,2021,5,55,Monthly_Sum
6825,Caserne 16 Grid1_1,2021,6,43,Monthly_Sum
6826,Caserne 16 Grid1_1,2021,7,36,Monthly_Sum
6827,Caserne 16 Grid1_1,2021,8,52,Monthly_Sum
6828,Caserne 16 Grid1_1,2021,9,35,Monthly_Sum
6829,Caserne 16 Grid1_1,2021,10,40,Monthly_Sum
6830,Caserne 16 Grid1_1,2021,11,34,Monthly_Sum
6831,Caserne 16 Grid1_1,2021,12,34,Monthly_Sum
6832,Caserne 16 Grid1_1,2022,1,28,Monthly_Sum
6833,Caserne 16 Grid1_1,2022,2,31,Monthly_Sum
6834,Caserne 16 Grid1_1,2022,3,37,Monthly_Sum
6835,Caserne 16 Grid1_1,2022,4,39,Monthly_Sum
6836,Caserne 16 Grid1_1,2022,5,39,Monthly_Sum
6837,Caserne 16 Grid1_1,2022,6,20,Monthly_Sum
6838,Caserne 16 Grid1_2,2015,1,21,Monthly_Sum
6839,Caserne 16 Grid1_2,2015,2,9,Monthly_Sum
6840,Caserne 16 Grid1_2,2015,3,10,Monthly_Sum
6841,Caserne 16 Grid1_2,2015,4,15,Monthly_Sum
6842,Caserne 16 Grid1_2,2015,5,15,Monthly_Sum
6843,Caserne 16 Grid1_2,2015,6,16,Monthly_Sum
6844,Caserne 16 Grid1_2,2015,7,5,Monthly_Sum
6845,Caserne 16 Grid1_2,2015,8,20,Monthly_Sum
6846,Caserne 16 Grid1_2,2015,9,13,Monthly_Sum
6847,Caserne 16 Grid1_2,2015,10,17,Monthly_Sum
6848,Caserne 16 Grid1_2,2015,11,12,Monthly_Sum
6849,Caserne 16 Grid1_2,2015,12,14,Monthly_Sum
6850,Caserne 16 Grid1_2,2016,1,16,Monthly_Sum
6851,Caserne 16 Grid1_2,2016,2,12,Monthly_Sum
6852,Caserne 16 Grid1_2,2016,3,18,Monthly_Sum
6853,Caserne 16 Grid1_2,2016,4,7,Monthly_Sum
6854,Caserne 16 Grid1_2,2016,5,9,Monthly_Sum
6855,Caserne 16 Grid1_2,2016,6,11,Monthly_Sum
6856,Caserne 16 Grid1_2,2016,7,20,Monthly_Sum
6857,Caserne 16 Grid1_2,2016,8,21,Monthly_Sum
6858,Caserne 16 Grid1_2,2016,9,18,Monthly_Sum
6859,Caserne 16 Grid1_2,2016,10,15,Monthly_Sum
6860,Caserne 16 Grid1_2,2016,11,17,Monthly_Sum
6861,Caserne 16 Grid1_2,2016,12,13,Monthly_Sum
6862,Caserne 16 Grid1_2,2017,1,24,Monthly_Sum
6863,Caserne 16 Grid1_2,2017,2,9,Monthly_Sum
6864,Caserne 16 Grid1_2,2017,3,16,Monthly_Sum
6865,Caserne 16 Grid1_2,2017,4,18,Monthly_Sum
6866,Caserne 16 Grid1_2,2017,5,20,Monthly_Sum
6867,Caserne 16 Grid1_2,2017,6,15,Monthly_Sum
6868,Caserne 16 Grid1_2,2017,7,15,Monthly_Sum
6869,Caserne 16 Grid1_2,2017,8,14,Monthly_Sum
6870,Caserne 16 Grid1_2,2017,9,13,Monthly_Sum
6871,Caserne 16 Grid1_2,2017,10,12,Monthly_Sum
6872,Caserne 16 Grid1_2,2017,11,21,Monthly_Sum
6873,Caserne 16 Grid1_2,2017,12,14,Monthly_Sum
6874,Caserne 16 Grid1_2,2018,1,20,Monthly_Sum
6875,Caserne 16 Grid1_2,2018,2,15,Monthly_Sum
6876,Caserne 16 Grid1_2,2018,3,15,Monthly_Sum
6877,Caserne 16 Grid1_2,2018,4,10,Monthly_Sum
6878,Caserne 16 Grid1_2,2018,5,9,Monthly_Sum
6879,Caserne 16 Grid1_2,2018,6,14,Monthly_Sum
6880,Caserne 16 Grid1_2,2018,7,15,Monthly_Sum
6881,Caserne 16 Grid1_2,2018,8,12,Monthly_Sum
6882,Caserne 16 Grid1_2,2018,9,19,Monthly_Sum
6883,Caserne 16 Grid1_2,2018,10,12,Monthly_Sum
6884,Caserne 16 Grid1_2,2018,11,16,Monthly_Sum
6885,Caserne 16 Grid1_2,2018,12,14,Monthly_Sum
6886,Caserne 16 Grid1_2,2019,1,19,Monthly_Sum
6887,Caserne 16 Grid1_2,2019,2,8,Monthly_Sum
6888,Caserne 16 Grid1_2,2019,3,9,Monthly_Sum
6889,Caserne 16 Grid1_2,2019,4,10,Monthly_Sum
6890,Caserne 16 Grid1_2,2019,5,13,Monthly_Sum
6891,Caserne 16 Grid1_2,2019,6,15,Monthly_Sum
6892,Caserne 16 Grid1_2,2019,7,11,Monthly_Sum
6893,Caserne 16 Grid1_2,2019,8,14,Monthly_Sum
6894,Caserne 16 Grid1_2,2019,9,21,Monthly_Sum
6895,Caserne 16 Grid1_2,2019,10,16,Monthly_Sum
6896,Caserne 16 Grid1_2,2019,11,19,Monthly_Sum
6897,Caserne 16 Grid1_2,2019,12,11,Monthly_Sum
6898,Caserne 16 Grid1_2,2020,1,15,Monthly_Sum
6899,Caserne 16 Grid1_2,2020,2,8,Monthly_Sum
6900,Caserne 16 Grid1_2,2020,3,10,Monthly_Sum
6901,Caserne 16 Grid1_2,2020,4,4,Monthly_Sum
6902,Caserne 16 Grid1_2,2020,5,2,Monthly_Sum
6903,Caserne 16 Grid1_2,2020,6,4,Monthly_Sum
6904,Caserne 16 Grid1_2,2020,7,4,Monthly_Sum
6905,Caserne 16 Grid1_2,2020,8,8,Monthly_Sum
6906,Caserne 16 Grid1_2,2020,9,7,Monthly_Sum
6907,Caserne 16 Grid1_2,2020,10,2,Monthly_Sum
6908,Caserne 16 Grid1_2,2020,11,14,Monthly_Sum
6909,Caserne 16 Grid1_2,2020,12,13,Monthly_Sum
6910,Caserne 16 Grid1_2,2021,1,4,Monthly_Sum
6911,Caserne 16 Grid1_2,2021,2,6,Monthly_Sum
6912,Caserne 16 Grid1_2,2021,3,4,Monthly_Sum
6913,Caserne 16 Grid1_2,2021,4,10,Monthly_Sum
6914,Caserne 16 Grid1_2,2021,5,5,Monthly_Sum
6915,Caserne 16 Grid1_2,2021,6,11,Monthly_Sum
6916,Caserne 16 Grid1_2,2021,7,9,Monthly_Sum
6917,Caserne 16 Grid1_2,2021,8,13,Monthly_Sum
6918,Caserne 16 Grid1_2,2021,9,18,Monthly_Sum
6919,Caserne 16 Grid1_2,2021,10,16,Monthly_Sum
6920,Caserne 16 Grid1_2,2021,11,9,Monthly_Sum
6921,Caserne 16 Grid1_2,2021,12,13,Monthly_Sum
6922,Caserne 16 Grid1_2,2022,1,9,Monthly_Sum
6923,Caserne 16 Grid1_2,2022,2,9,Monthly_Sum
6924,Caserne 16 Grid1_2,2022,3,11,Monthly_Sum
6925,Caserne 16 Grid1_2,2022,4,13,Monthly_Sum
6926,Caserne 16 Grid1_2,2022,5,10,Monthly_Sum
6927,Caserne 16 Grid1_2,2022,6,8,Monthly_Sum
6928,Caserne 17 Grid0_0,2015,1,1,Monthly_Sum
6929,Caserne 17 Grid0_0,2015,3,3,Monthly_Sum
6930,Caserne 17 Grid0_0,2015,4,2,Monthly_Sum
6931,Caserne 17 Grid0_0,2015,7,1,Monthly_Sum
6932,Caserne 17 Grid0_0,2015,8,1,Monthly_Sum
6933,Caserne 17 Grid0_0,2015,10,2,Monthly_Sum
6934,Caserne 17 Grid0_0,2015,12,1,Monthly_Sum
6935,Caserne 17 Grid0_0,2016,2,2,Monthly_Sum
6936,Caserne 17 Grid0_0,2016,6,1,Monthly_Sum
6937,Caserne 17 Grid0_0,2016,7,2,Monthly_Sum
6938,Caserne 17 Grid0_0,2016,9,1,Monthly_Sum
6939,Caserne 17 Grid0_0,2017,1,1,Monthly_Sum
6940,Caserne 17 Grid0_0,2017,3,1,Monthly_Sum
6941,Caserne 17 Grid0_0,2017,6,1,Monthly_Sum
6942,Caserne 17 Grid0_0,2017,9,1,Monthly_Sum
6943,Caserne 17 Grid0_0,2017,10,4,Monthly_Sum
6944,Caserne 17 Grid0_0,2018,1,1,Monthly_Sum
6945,Caserne 17 Grid0_0,2018,2,2,Monthly_Sum
6946,Caserne 17 Grid0_0,2018,5,2,Monthly_Sum
6947,Caserne 17 Grid0_0,2018,6,1,Monthly_Sum
6948,Caserne 17 Grid0_0,2018,7,1,Monthly_Sum
6949,Caserne 17 Grid0_0,2018,8,1,Monthly_Sum
6950,Caserne 17 Grid0_0,2018,10,1,Monthly_Sum
6951,Caserne 17 Grid0_0,2018,12,1,Monthly_Sum
6952,Caserne 17 Grid0_0,2019,2,4,Monthly_Sum
6953,Caserne 17 Grid0_0,2019,4,1,Monthly_Sum
6954,Caserne 17 Grid0_0,2019,9,1,Monthly_Sum
6955,Caserne 17 Grid0_0,2019,10,3,Monthly_Sum
6956,Caserne 17 Grid0_0,2019,11,1,Monthly_Sum
6957,Caserne 17 Grid0_0,2019,12,2,Monthly_Sum
6958,Caserne 17 Grid0_0,2020,1,2,Monthly_Sum
6959,Caserne 17 Grid0_0,2020,5,1,Monthly_Sum
6960,Caserne 17 Grid0_0,2020,7,3,Monthly_Sum
6961,Caserne 17 Grid0_0,2020,8,2,Monthly_Sum
6962,Caserne 17 Grid0_0,2020,9,1,Monthly_Sum
6963,Caserne 17 Grid0_0,2020,10,2,Monthly_Sum
6964,Caserne 17 Grid0_0,2020,11,1,Monthly_Sum
6965,Caserne 17 Grid0_0,2021,1,3,Monthly_Sum
6966,Caserne 17 Grid0_0,2021,2,1,Monthly_Sum
6967,Caserne 17 Grid0_0,2021,3,1,Monthly_Sum
6968,Caserne 17 Grid0_0,2021,5,4,Monthly_Sum
6969,Caserne 17 Grid0_0,2021,6,1,Monthly_Sum
6970,Caserne 17 Grid0_0,2021,7,1,Monthly_Sum
